SGB,Database,Host,Mapping_rate
T1900045415_YK20190105,All_SGBs,Yak,73.91
T1900045416_YK20190106,All_SGBs,Yak,70.9
T1900045417_YK20190107,All_SGBs,Yak,73.48
T1900045418_YK20190108,All_SGBs,Yak,72.29
T1900045419_YK20190109,All_SGBs,Yak,73.33
T1900045420_YK20190110,All_SGBs,Yak,72.85
T1900045421_YK20190111,All_SGBs,Yak,72.23
T1900045422_YK20190112,All_SGBs,Yak,70.1
T1900045423_YK20190113,All_SGBs,Yak,75.54
T1900045424_YK20190115,All_SGBs,Yak,73.02
T1900045425_YK20190116,All_SGBs,Yak,74.41
T1900045426_YK20190117,All_SGBs,Yak,73.36
T1900045427_YK20190118,All_SGBs,Yak,72.98
T1900045428_YK20190119,All_SGBs,Yak,73.34
T1900045429_YK20190120,All_SGBs,Yak,73
T1900045430_YK20190121,All_SGBs,Yak,69.87
T1900045432_YK20190123,All_SGBs,Yak,69.52
T1900045433_YK20190124,All_SGBs,Yak,69.81
T1900045435_YK20190126,All_SGBs,Yak,70.18
T1900045436_YK20190127,All_SGBs,Yak,73.24
T1900045441_YK20190132,All_SGBs,Yak,71.88
T1900045442_YK20190133,All_SGBs,Yak,73.28
T1900045443_YK20190134,All_SGBs,Yak,72.91
T1900045445_YK20190136,All_SGBs,Yak,75.75
T1900045446_YK20190137,All_SGBs,Yak,71.96
T1900045447_YK20190138,All_SGBs,Yak,65.75
T1900045448_YK20190139,All_SGBs,Yak,65.62
T1900045449_YK20190140,All_SGBs,Yak,62.72
T1900045450_YK20190141,All_SGBs,Yak,64.94
T1900045451_YK20190142,All_SGBs,Yak,64.55
T1900045452_YK20190143,All_SGBs,Yak,60.02
T1900045453_YK20190144,All_SGBs,Yak,50.97
T1900045454_YK20190145,All_SGBs,Yak,65.14
T1900045455_YK20190146,All_SGBs,Yak,60.58
T1900045456_YK20190147,All_SGBs,Yak,58.61
T1900045457_YK20190148,All_SGBs,Yak,62.8
T1900045458_YK20190149,All_SGBs,Yak,60.17
T1900045459_YK20190150,All_SGBs,Yak,61.93
T1900045460_YK20190151,All_SGBs,Yak,62.53
T1900045461_YK20190152,All_SGBs,Yak,64.16
T1900045462_YK20190153,All_SGBs,Yak,65.12
T1900045463_YK20190154,All_SGBs,Yak,72.25
T1900045464_YK20190155,All_SGBs,Yak,72.22
T1900045465_YK20190156,All_SGBs,Yak,70.06
T1900045466_YK20190157,All_SGBs,Yak,70.32
T1900045467_YK20190158,All_SGBs,Yak,72.54
T1900045468_YK20190159,All_SGBs,Yak,72.1
T1900045469_YK20190160,All_SGBs,Yak,72.97
T1900045470_YK20190161,All_SGBs,Yak,72.48
T1900045471_YK20190162,All_SGBs,Yak,71.91
T1900045473_YK20190165,All_SGBs,Yak,65.21
T1900045474_YK20190167,All_SGBs,Yak,73.01
T1900045475_YK20190169,All_SGBs,Yak,71.77
T1900045476_YK20190170,All_SGBs,Yak,73.55
T1900045477_YK20190171,All_SGBs,Yak,73.37
T1900045478_YK20190172,All_SGBs,Yak,71.41
T1900045479_YK20190173,All_SGBs,Yak,71.41
T1900045480_YK20190174,All_SGBs,Yak,70.44
T1900045481_YK20190175,All_SGBs,Yak,69.98
T1900045482_YK20190176,All_SGBs,Yak,72.39
T1900045483_YK20190177,All_SGBs,Yak,73.07
T1900045484_YK20190178,All_SGBs,Yak,72.49
T1900045485_YK20190179,All_SGBs,Yak,73.58
T1900045486_YK20190180,All_SGBs,Yak,74.11
T1900045487_YK20190181,All_SGBs,Yak,74.25
T1900045488_YK20190182,All_SGBs,Yak,70.69
T1900045489_YK20190183,All_SGBs,Yak,72.15
T1900045490_YK20190184,All_SGBs,Yak,73.32
T1900045491_YK20190185,All_SGBs,Yak,72.56
T1900045492_YK20190186,All_SGBs,Yak,73.89
T1900045493_YK20190187,All_SGBs,Yak,74.73
T1900045494_YK20190188,All_SGBs,Yak,76.06
T1900045495_YK20190189,All_SGBs,Yak,73.21
T1900045496_YK20190190,All_SGBs,Yak,72.03
T1900045497_YK20190191,All_SGBs,Yak,71.84
T1900045498_YK20190192,All_SGBs,Yak,71.29
T1900045499_YK20190193,All_SGBs,Yak,72.92
T1900045500_YK20190194,All_SGBs,Yak,74.15
T1900045501_YK20190195,All_SGBs,Yak,72.5
T1900045502_YK20190196,All_SGBs,Yak,72.48
T1900045503_YK20190197,All_SGBs,Yak,73.48
T1900045504_YK20190198,All_SGBs,Yak,75.55
